region;day;time_slot;pv_prod (W/m2)
grand_ouest;28/04/2014;10;35.2493
grand_ouest;28/04/2014;11;69.0162
grand_ouest;28/04/2014;12;111.816
grand_ouest;28/04/2014;13;98.5086
grand_ouest;28/04/2014;14;102.318
grand_ouest;28/04/2014;15;105.352
grand_ouest;28/04/2014;16;98.446
grand_ouest;28/04/2014;17;84.8642
grand_ouest;28/04/2014;18;47.2678
grand_ouest;28/04/2014;19;18.1034
grand_ouest;28/04/2014;20;9.8846
grand_ouest;28/04/2014;21;1.87581
grand_ouest;28/04/2014;22;0.000214081
grand_ouest;28/04/2014;23;0.0
grand_ouest;28/04/2014;24;0.0
grand_ouest;29/04/2014;1;0.0
grand_ouest;29/04/2014;2;0.0
grand_ouest;29/04/2014;3;0.0
grand_ouest;29/04/2014;4;0.0
grand_ouest;29/04/2014;5;0.0
grand_ouest;29/04/2014;6;0.0
grand_ouest;29/04/2014;7;0.646093
grand_ouest;29/04/2014;8;4.94284
grand_ouest;29/04/2014;9;21.654
grand_ouest;29/04/2014;10;40.5202
grand_ouest;29/04/2014;11;54.4511
grand_ouest;29/04/2014;12;59.5702
grand_ouest;29/04/2014;13;46.3923
grand_ouest;29/04/2014;14;45.7612
grand_ouest;29/04/2014;15;52.3008
grand_ouest;29/04/2014;16;51.2704
grand_ouest;29/04/2014;17;46.7619
grand_ouest;29/04/2014;18;37.9638
grand_ouest;29/04/2014;19;19.3813
grand_ouest;29/04/2014;20;5.2769
grand_ouest;29/04/2014;21;0.752825
grand_ouest;29/04/2014;22;0.000934378
grand_ouest;29/04/2014;23;0.0
grand_ouest;29/04/2014;24;0.0
grand_ouest;30/04/2014;1;0.0
grand_ouest;30/04/2014;2;0.0
grand_ouest;30/04/2014;3;0.0
grand_ouest;30/04/2014;4;0.0
grand_ouest;30/04/2014;5;0.0
grand_ouest;30/04/2014;6;0.000770485
grand_ouest;30/04/2014;7;1.27953
grand_ouest;30/04/2014;8;11.4
grand_ouest;30/04/2014;9;27.2461
grand_ouest;30/04/2014;10;70.281
grand_ouest;30/04/2014;11;109.846
grand_ouest;30/04/2014;12;129.532
grand_ouest;30/04/2014;13;151.111
grand_ouest;30/04/2014;14;118.507
grand_ouest;30/04/2014;15;96.759
grand_ouest;30/04/2014;16;85.7703
grand_ouest;30/04/2014;17;74.4729
grand_ouest;30/04/2014;18;48.6189
grand_ouest;30/04/2014;19;19.1936
grand_ouest;30/04/2014;20;12.6033
grand_ouest;30/04/2014;21;2.20893
grand_ouest;30/04/2014;22;0.0032752
grand_ouest;30/04/2014;23;0.0
grand_ouest;30/04/2014;24;0.0
grand_ouest;01/05/2014;1;0.0
grand_ouest;01/05/2014;2;0.0
grand_ouest;01/05/2014;3;0.0
grand_ouest;01/05/2014;4;0.0
grand_ouest;01/05/2014;5;0.0
grand_ouest;01/05/2014;6;0.00090848
grand_ouest;01/05/2014;7;0.529402
grand_ouest;01/05/2014;8;10.0258
grand_ouest;01/05/2014;9;24.3325
grand_ouest;01/05/2014;10;43.4023
grand_ouest;01/05/2014;11;69.0143
grand_ouest;01/05/2014;12;90.3006
grand_ouest;01/05/2014;13;99.9642
grand_ouest;01/05/2014;14;98.0494
grand_ouest;01/05/2014;15;95.5685
grand_ouest;01/05/2014;16;85.8656
grand_ouest;01/05/2014;17;56.2985
grand_ouest;01/05/2014;18;34.5329
grand_ouest;01/05/2014;19;20.543
grand_ouest;01/05/2014;20;10.5606
grand_ouest;01/05/2014;21;1.93737
grand_ouest;01/05/2014;22;0.00289889
grand_ouest;01/05/2014;23;0.0
grand_ouest;01/05/2014;24;0.0
grand_ouest;02/05/2014;1;0.0
grand_ouest;02/05/2014;2;0.0
grand_ouest;02/05/2014;3;0.0
grand_ouest;02/05/2014;4;0.0
grand_ouest;02/05/2014;5;0.0
grand_ouest;02/05/2014;6;0.00249874
grand_ouest;02/05/2014;7;1.58018
grand_ouest;02/05/2014;8;15.199
grand_ouest;02/05/2014;9;49.4341
grand_ouest;02/05/2014;10;86.5509
grand_ouest;02/05/2014;11;114.34
grand_ouest;02/05/2014;12;130.48
grand_ouest;02/05/2014;13;135.678
grand_ouest;02/05/2014;14;131.272
grand_ouest;02/05/2014;15;119.912
grand_ouest;02/05/2014;16;103.257
grand_ouest;02/05/2014;17;77.1167
grand_ouest;02/05/2014;18;44.9266
grand_ouest;02/05/2014;19;16.7861
grand_ouest;02/05/2014;20;8.76919
grand_ouest;02/05/2014;21;2.53164
grand_ouest;02/05/2014;22;0.0
grand_ouest;02/05/2014;23;0.0
grand_ouest;02/05/2014;24;0.0
grand_ouest;03/05/2014;1;0.0
grand_ouest;03/05/2014;2;0.0
grand_ouest;03/05/2014;3;0.0
grand_ouest;03/05/2014;4;0.0
grand_ouest;03/05/2014;5;0.0
grand_ouest;03/05/2014;6;0.00325386
grand_ouest;03/05/2014;7;1.12552
grand_ouest;03/05/2014;8;12.311
grand_ouest;03/05/2014;9;43.0516
grand_ouest;03/05/2014;10;77.4038
grand_ouest;03/05/2014;11;98.6902
grand_ouest;03/05/2014;12;118.315
grand_ouest;03/05/2014;13;103.291
grand_ouest;03/05/2014;14;77.3751
grand_ouest;03/05/2014;15;99.6428
grand_ouest;03/05/2014;16;99.925
grand_ouest;03/05/2014;17;73.1174
grand_ouest;03/05/2014;18;43.6293
grand_ouest;03/05/2014;19;16.3281
grand_ouest;03/05/2014;20;8.89256
grand_ouest;03/05/2014;21;2.47483
grand_ouest;03/05/2014;22;0.0
grand_ouest;03/05/2014;23;0.0
grand_ouest;03/05/2014;24;0.0
grand_ouest;04/05/2014;1;0.0
grand_ouest;04/05/2014;2;0.0
grand_ouest;04/05/2014;3;0.0
grand_ouest;04/05/2014;4;0.0
grand_ouest;04/05/2014;5;0.0
grand_ouest;04/05/2014;6;0.00809338
grand_ouest;04/05/2014;7;1.5225
grand_ouest;04/05/2014;8;13.1985
grand_ouest;04/05/2014;9;28.3086
grand_ouest;04/05/2014;10;58.292
grand_ouest;04/05/2014;11;92.8926
grand_ouest;04/05/2014;12;123.183
grand_ouest;04/05/2014;13;134.699
grand_ouest;04/05/2014;14;102.542
grand_ouest;04/05/2014;15;58.1468
grand_ouest;04/05/2014;16;46.7286
grand_ouest;04/05/2014;17;45.6362
grand_ouest;04/05/2014;18;38.2494
grand_ouest;04/05/2014;19;24.1703
grand_ouest;04/05/2014;20;11.3725
grand_ouest;04/05/2014;21;1.11621
grand_ouest;04/05/2014;22;0.00906849
grand_ouest;04/05/2014;23;0.0
grand_ouest;04/05/2014;24;0.0
grand_ouest;05/05/2014;1;0.0
grand_ouest;05/05/2014;2;0.0
grand_ouest;05/05/2014;3;0.0
grand_ouest;05/05/2014;4;0.0
grand_ouest;05/05/2014;5;0.0
grand_ouest;05/05/2014;6;0.00619569
grand_ouest;05/05/2014;7;0.92728
grand_ouest;05/05/2014;8;7.26761
grand_ouest;05/05/2014;9;13.557
grand_ouest;05/05/2014;10;18.0025
grand_ouest;05/05/2014;11;27.9941
grand_ouest;05/05/2014;12;55.5827
grand_ouest;05/05/2014;13;83.4914
grand_ouest;05/05/2014;14;89.7533
grand_ouest;05/05/2014;15;89.7623
grand_ouest;05/05/2014;16;81.6456
grand_ouest;05/05/2014;17;66.5274
grand_ouest;05/05/2014;18;43.2825
grand_ouest;05/05/2014;19;24.0041
grand_ouest;05/05/2014;20;12.6138
grand_ouest;05/05/2014;21;2.24601
grand_ouest;05/05/2014;22;0.014196
grand_ouest;05/05/2014;23;0.0
grand_ouest;05/05/2014;24;0.0
grand_ouest;06/05/2014;1;0.0
grand_ouest;06/05/2014;2;0.0
grand_ouest;06/05/2014;3;0.0
grand_ouest;06/05/2014;4;0.0
grand_ouest;06/05/2014;5;0.0
grand_ouest;06/05/2014;6;0.00464138
grand_ouest;06/05/2014;7;1.01821
grand_ouest;06/05/2014;8;4.48325
grand_ouest;06/05/2014;9;12.4911
grand_ouest;06/05/2014;10;22.6787
grand_ouest;06/05/2014;11;34.2828
grand_ouest;06/05/2014;12;51.8742
grand_ouest;06/05/2014;13;57.9309
grand_ouest;06/05/2014;14;59.36
grand_ouest;06/05/2014;15;60.3487
grand_ouest;06/05/2014;16;48.9947
grand_ouest;06/05/2014;17;43.5427
grand_ouest;06/05/2014;18;40.8592
grand_ouest;06/05/2014;19;22.9362
grand_ouest;06/05/2014;20;10.7034
grand_ouest;06/05/2014;21;2.77736
grand_ouest;06/05/2014;22;0.0
grand_ouest;06/05/2014;23;0.0
grand_ouest;06/05/2014;24;0.0
grand_ouest;07/05/2014;1;0.0
grand_ouest;07/05/2014;2;0.0
grand_ouest;07/05/2014;3;0.0
grand_ouest;07/05/2014;4;0.0
grand_ouest;07/05/2014;5;0.0
grand_ouest;07/05/2014;6;0.00275315
grand_ouest;07/05/2014;7;2.71006
grand_ouest;07/05/2014;8;13.9677
grand_ouest;07/05/2014;9;23.8693
grand_ouest;07/05/2014;10;41.8068
grand_ouest;07/05/2014;11;68.5688
grand_ouest;07/05/2014;12;64.9262
grand_ouest;07/05/2014;13;37.6616
grand_ouest;07/05/2014;14;23.5553
grand_ouest;07/05/2014;15;23.3585
grand_ouest;07/05/2014;16;24.1798
grand_ouest;07/05/2014;17;27.405
grand_ouest;07/05/2014;18;21.0645
grand_ouest;07/05/2014;19;6.87198
grand_ouest;07/05/2014;20;4.39722
grand_ouest;07/05/2014;21;1.62744
grand_ouest;07/05/2014;22;0.0122004
grand_ouest;07/05/2014;23;0.0
grand_ouest;07/05/2014;24;0.0
grand_ouest;08/05/2014;1;0.0
grand_ouest;08/05/2014;2;0.0
grand_ouest;08/05/2014;3;0.0
grand_ouest;08/05/2014;4;0.0
grand_ouest;08/05/2014;5;0.0
grand_ouest;08/05/2014;6;0.0107244
grand_ouest;08/05/2014;7;1.01976
grand_ouest;08/05/2014;8;6.8962
grand_ouest;08/05/2014;9;10.643
grand_ouest;08/05/2014;10;12.3376
grand_ouest;08/05/2014;11;27.923
grand_ouest;08/05/2014;12;42.9485
grand_ouest;08/05/2014;13;66.0306
grand_ouest;08/05/2014;14;106.222
grand_ouest;08/05/2014;15;98.4642
grand_ouest;08/05/2014;16;75.8737
grand_ouest;08/05/2014;17;66.0689
grand_ouest;08/05/2014;18;47.2551
grand_ouest;08/05/2014;19;17.6366
grand_ouest;08/05/2014;20;9.93247
grand_ouest;08/05/2014;21;3.31804
grand_ouest;08/05/2014;22;0.00983085
grand_ouest;08/05/2014;23;0.0
grand_ouest;08/05/2014;24;0.0
grand_ouest;09/05/2014;1;0.0
grand_ouest;09/05/2014;2;0.0
grand_ouest;09/05/2014;3;0.0
grand_ouest;09/05/2014;4;0.0
grand_ouest;09/05/2014;5;0.0
grand_ouest;09/05/2014;6;0.00747025
grand_ouest;09/05/2014;7;3.48779
grand_ouest;09/05/2014;8;24.2954
grand_ouest;09/05/2014;9;63.926
grand_ouest;09/05/2014;10;94.5816
grand_ouest;09/05/2014;11;125.058
grand_ouest;09/05/2014;12;150.749
grand_ouest;09/05/2014;13;156.944
grand_ouest;09/05/2014;14;152.048
grand_ouest;09/05/2014;15;138.354
grand_ouest;09/05/2014;16;116.277
grand_ouest;09/05/2014;17;83.958
grand_ouest;09/05/2014;18;48.0157
grand_ouest;09/05/2014;19;19.0514
grand_ouest;09/05/2014;20;12.3232
grand_ouest;09/05/2014;21;2.78015
grand_ouest;09/05/2014;22;0.00273643
grand_ouest;09/05/2014;23;0.0
grand_ouest;09/05/2014;24;0.0
grand_ouest;10/05/2014;1;0.0
grand_ouest;10/05/2014;2;0.0
grand_ouest;10/05/2014;3;0.0
grand_ouest;10/05/2014;4;0.0
grand_ouest;10/05/2014;5;0.0
grand_ouest;10/05/2014;6;0.00807303
grand_ouest;10/05/2014;7;3.63396
grand_ouest;10/05/2014;8;24.7397
grand_ouest;10/05/2014;9;64.654
grand_ouest;10/05/2014;10;95.888
grand_ouest;10/05/2014;11;119.992
grand_ouest;10/05/2014;12;137.093
grand_ouest;10/05/2014;13;137.911
grand_ouest;10/05/2014;14;119.181
grand_ouest;10/05/2014;15;88.9853
grand_ouest;10/05/2014;16;84.1379
grand_ouest;10/05/2014;17;81.6954
grand_ouest;10/05/2014;18;48.4885
grand_ouest;10/05/2014;19;17.4242
grand_ouest;10/05/2014;20;10.4653
grand_ouest;10/05/2014;21;3.25204
grand_ouest;10/05/2014;22;0.0
grand_ouest;10/05/2014;23;0.0
grand_ouest;10/05/2014;24;0.0
grand_ouest;11/05/2014;1;0.0
grand_ouest;11/05/2014;2;0.0
grand_ouest;11/05/2014;3;0.0
grand_ouest;11/05/2014;4;0.0
grand_ouest;11/05/2014;5;0.0
grand_ouest;11/05/2014;6;0.0
grand_ouest;11/05/2014;7;3.75652
grand_ouest;11/05/2014;8;27.0625
grand_ouest;11/05/2014;9;64.1537
grand_ouest;11/05/2014;10;96.2828
grand_ouest;11/05/2014;11;118.909
grand_ouest;11/05/2014;12;133.551
grand_ouest;11/05/2014;13;143.66
grand_ouest;11/05/2014;14;144.285
grand_ouest;11/05/2014;15;130.781
grand_ouest;11/05/2014;16;109.168
grand_ouest;11/05/2014;17;80.2765
grand_ouest;11/05/2014;18;46.512
grand_ouest;11/05/2014;19;17.674
grand_ouest;11/05/2014;20;10.7843
grand_ouest;11/05/2014;21;3.40462
grand_ouest;11/05/2014;22;0.000786641
grand_ouest;11/05/2014;23;0.0
grand_ouest;11/05/2014;24;0.0
grand_ouest;12/05/2014;1;0.0
grand_ouest;12/05/2014;2;0.0
grand_ouest;12/05/2014;3;0.0
grand_ouest;12/05/2014;4;0.0
grand_ouest;12/05/2014;5;0.0
grand_ouest;12/05/2014;6;0.0233109
grand_ouest;12/05/2014;7;1.26355
grand_ouest;12/05/2014;8;7.29095
grand_ouest;12/05/2014;9;19.4595
grand_ouest;12/05/2014;10;33.9426
grand_ouest;12/05/2014;11;49.6696
grand_ouest;12/05/2014;12;86.6075
grand_ouest;12/05/2014;13;119.475
grand_ouest;12/05/2014;14;132.954
grand_ouest;12/05/2014;15;132.152
grand_ouest;12/05/2014;16;110.284
grand_ouest;12/05/2014;17;80.7592
grand_ouest;12/05/2014;18;47.369
grand_ouest;12/05/2014;19;18.7376
grand_ouest;12/05/2014;20;10.4164
grand_ouest;12/05/2014;21;3.04931
grand_ouest;12/05/2014;22;0.0
grand_ouest;12/05/2014;23;0.0
grand_ouest;12/05/2014;24;0.0
grand_ouest;13/05/2014;1;0.0
grand_ouest;13/05/2014;2;0.0
grand_ouest;13/05/2014;3;0.0
grand_ouest;13/05/2014;4;0.0
grand_ouest;13/05/2014;5;0.0
grand_ouest;13/05/2014;6;0.00945837
grand_ouest;13/05/2014;7;0.340982
grand_ouest;13/05/2014;8;7.03238
grand_ouest;13/05/2014;9;27.3492
grand_ouest;13/05/2014;10;63.3425
grand_ouest;13/05/2014;11;95.9846
grand_ouest;13/05/2014;12;117.756
grand_ouest;13/05/2014;13;124.841
grand_ouest;13/05/2014;14;132.23
grand_ouest;13/05/2014;15;133.755
grand_ouest;13/05/2014;16;114.313
grand_ouest;13/05/2014;17;85.2441
grand_ouest;13/05/2014;18;49.9348
grand_ouest;13/05/2014;19;16.2186
grand_ouest;13/05/2014;20;9.8657
grand_ouest;13/05/2014;21;3.82297
grand_ouest;13/05/2014;22;0.0452157
grand_ouest;13/05/2014;23;0.0
grand_ouest;13/05/2014;24;0.0
grand_ouest;14/05/2014;1;0.0
grand_ouest;14/05/2014;2;0.0
grand_ouest;14/05/2014;3;0.0
grand_ouest;14/05/2014;4;0.0
grand_ouest;14/05/2014;5;0.0
grand_ouest;14/05/2014;6;0.0
grand_ouest;14/05/2014;7;4.51083
grand_ouest;14/05/2014;8;25.0281
grand_ouest;14/05/2014;9;56.9949
grand_ouest;14/05/2014;10;89.0063
grand_ouest;14/05/2014;11;119.945
grand_ouest;14/05/2014;12;137.388
grand_ouest;14/05/2014;13;137.897
grand_ouest;14/05/2014;14;133.904
grand_ouest;14/05/2014;15;127.533
grand_ouest;14/05/2014;16;106.474
grand_ouest;14/05/2014;17;79.1462
grand_ouest;14/05/2014;18;45.7134
grand_ouest;14/05/2014;19;23.8305
grand_ouest;14/05/2014;20;13.269
grand_ouest;14/05/2014;21;2.83122
grand_ouest;14/05/2014;22;0.0381333
grand_ouest;14/05/2014;23;0.0
grand_ouest;14/05/2014;24;0.0
grand_ouest;15/05/2014;1;0.0
grand_ouest;15/05/2014;2;0.0
grand_ouest;15/05/2014;3;0.0
grand_ouest;15/05/2014;4;0.0
grand_ouest;15/05/2014;5;0.0
grand_ouest;15/05/2014;6;0.0113527
grand_ouest;15/05/2014;7;0.422814
grand_ouest;15/05/2014;8;10.1619
grand_ouest;15/05/2014;9;34.958
grand_ouest;15/05/2014;10;62.6955
grand_ouest;15/05/2014;11;88.3331
grand_ouest;15/05/2014;12;110.29
grand_ouest;15/05/2014;13;124.046
grand_ouest;15/05/2014;14;122.081
grand_ouest;15/05/2014;15;108.102
grand_ouest;15/05/2014;16;89.5371
grand_ouest;15/05/2014;17;73.6925
grand_ouest;15/05/2014;18;45.2579
grand_ouest;15/05/2014;19;24.1185
grand_ouest;15/05/2014;20;14.0863
grand_ouest;15/05/2014;21;3.55855
grand_ouest;15/05/2014;22;0.0
grand_ouest;15/05/2014;23;0.0
grand_ouest;15/05/2014;24;0.0
grand_ouest;16/05/2014;1;0.0
grand_ouest;16/05/2014;2;0.0
grand_ouest;16/05/2014;3;0.0
grand_ouest;16/05/2014;4;0.0
grand_ouest;16/05/2014;5;0.0
grand_ouest;16/05/2014;6;0.0497684
grand_ouest;16/05/2014;7;2.49318
grand_ouest;16/05/2014;8;14.6578
grand_ouest;16/05/2014;9;39.1772
grand_ouest;16/05/2014;10;57.5878
grand_ouest;16/05/2014;11;46.8848
grand_ouest;16/05/2014;12;34.4792
grand_ouest;16/05/2014;13;59.3308
grand_ouest;16/05/2014;14;90.8
grand_ouest;16/05/2014;15;96.3575
grand_ouest;16/05/2014;16;90.2344
grand_ouest;16/05/2014;17;71.6102
grand_ouest;16/05/2014;18;44.2762
grand_ouest;16/05/2014;19;24.8811
grand_ouest;16/05/2014;20;14.4167
grand_ouest;16/05/2014;21;3.64587
grand_ouest;16/05/2014;22;0.00257479
grand_ouest;16/05/2014;23;0.0
grand_ouest;16/05/2014;24;0.0
grand_ouest;17/05/2014;1;0.0
grand_ouest;17/05/2014;2;0.0
grand_ouest;17/05/2014;3;0.0
grand_ouest;17/05/2014;4;0.0
grand_ouest;17/05/2014;5;0.0
grand_ouest;17/05/2014;6;0.0362475
grand_ouest;17/05/2014;7;3.31367
grand_ouest;17/05/2014;8;17.8414
grand_ouest;17/05/2014;9;44.862
grand_ouest;17/05/2014;10;77.5507
grand_ouest;17/05/2014;11;105.377
grand_ouest;17/05/2014;12;126.629
grand_ouest;17/05/2014;13;128.303
grand_ouest;17/05/2014;14;108.866
grand_ouest;17/05/2014;15;96.9164
grand_ouest;17/05/2014;16;93.4751
grand_ouest;17/05/2014;17;74.7285
grand_ouest;17/05/2014;18;45.9235
grand_ouest;17/05/2014;19;24.2974
grand_ouest;17/05/2014;20;13.4881
grand_ouest;17/05/2014;21;2.5486
grand_ouest;17/05/2014;22;0.0547447
grand_ouest;17/05/2014;23;0.0
grand_ouest;17/05/2014;24;0.0
grand_ouest;18/05/2014;1;0.0
grand_ouest;18/05/2014;2;0.0
grand_ouest;18/05/2014;3;0.0
grand_ouest;18/05/2014;4;0.0
grand_ouest;18/05/2014;5;0.0
grand_ouest;18/05/2014;6;0.0117612
grand_ouest;18/05/2014;7;0.409558
grand_ouest;18/05/2014;8;2.57697
grand_ouest;18/05/2014;9;7.68074
grand_ouest;18/05/2014;10;12.5117
grand_ouest;18/05/2014;11;17.498
grand_ouest;18/05/2014;12;31.6403
grand_ouest;18/05/2014;13;82.6819
grand_ouest;18/05/2014;14;136.389
grand_ouest;18/05/2014;15;134.054
grand_ouest;18/05/2014;16;115.24
grand_ouest;18/05/2014;17;86.0172
grand_ouest;18/05/2014;18;49.5151
grand_ouest;18/05/2014;19;19.7218
grand_ouest;18/05/2014;20;11.2429
grand_ouest;18/05/2014;21;4.32635
grand_ouest;18/05/2014;22;0.0691388
grand_ouest;18/05/2014;23;0.0
grand_ouest;18/05/2014;24;0.0
grand_ouest;19/05/2014;1;0.0
grand_ouest;19/05/2014;2;0.0
grand_ouest;19/05/2014;3;0.0
grand_ouest;19/05/2014;4;0.0
grand_ouest;19/05/2014;5;0.0
grand_ouest;19/05/2014;6;0.0
grand_ouest;19/05/2014;7;4.28989
grand_ouest;19/05/2014;8;22.3843
grand_ouest;19/05/2014;9;43.1827
grand_ouest;19/05/2014;10;65.972
grand_ouest;19/05/2014;11;97.1
grand_ouest;19/05/2014;12;111.315
grand_ouest;19/05/2014;13;127.731
grand_ouest;19/05/2014;14;117.36
grand_ouest;19/05/2014;15;83.3856
grand_ouest;19/05/2014;16;60.1223
grand_ouest;19/05/2014;17;55.2506
grand_ouest;19/05/2014;18;41.5624
grand_ouest;19/05/2014;19;23.224
grand_ouest;19/05/2014;20;9.64466
grand_ouest;19/05/2014;21;1.89022
grand_ouest;19/05/2014;22;0.0934149
grand_ouest;19/05/2014;23;0.0
grand_ouest;19/05/2014;24;0.0
grand_ouest;20/05/2014;1;0.0
grand_ouest;20/05/2014;2;0.0
grand_ouest;20/05/2014;3;0.0
grand_ouest;20/05/2014;4;0.0
grand_ouest;20/05/2014;5;0.0
grand_ouest;20/05/2014;6;0.00814441
grand_ouest;20/05/2014;7;0.282632
grand_ouest;20/05/2014;8;1.5372
grand_ouest;20/05/2014;9;4.21773
grand_ouest;20/05/2014;10;9.79705
grand_ouest;20/05/2014;11;30.3427
grand_ouest;20/05/2014;12;66.8518
grand_ouest;20/05/2014;13;91.0194
grand_ouest;20/05/2014;14;103.652
grand_ouest;20/05/2014;15;111.658
grand_ouest;20/05/2014;16;83.1896
grand_ouest;20/05/2014;17;66.4362
grand_ouest;20/05/2014;18;49.4282
grand_ouest;20/05/2014;19;24.0113
grand_ouest;20/05/2014;20;14.2671
grand_ouest;20/05/2014;21;3.26402
grand_ouest;20/05/2014;22;0.0963619
grand_ouest;20/05/2014;23;0.0
grand_ouest;20/05/2014;24;0.0
grand_ouest;21/05/2014;1;0.0
grand_ouest;21/05/2014;2;0.0
grand_ouest;21/05/2014;3;0.0
grand_ouest;21/05/2014;4;0.0
grand_ouest;21/05/2014;5;0.0
grand_ouest;21/05/2014;6;0.0854648
grand_ouest;21/05/2014;7;2.35012
grand_ouest;21/05/2014;8;9.6051
grand_ouest;21/05/2014;9;21.4593
grand_ouest;21/05/2014;10;56.2448
grand_ouest;21/05/2014;11;103.514
grand_ouest;21/05/2014;12;128.134
grand_ouest;21/05/2014;13;129.822
grand_ouest;21/05/2014;14;141.747
grand_ouest;21/05/2014;15;113.595
grand_ouest;21/05/2014;16;70.8999
grand_ouest;21/05/2014;17;48.0001
grand_ouest;21/05/2014;18;38.0944
grand_ouest;21/05/2014;19;25.9647
grand_ouest;21/05/2014;20;15.4399
grand_ouest;21/05/2014;21;4.53462
grand_ouest;21/05/2014;22;0.0
grand_ouest;21/05/2014;23;0.0
grand_ouest;21/05/2014;24;0.0
grand_ouest;22/05/2014;1;0.0
grand_ouest;22/05/2014;2;0.0
grand_ouest;22/05/2014;3;0.0
grand_ouest;22/05/2014;4;0.0
grand_ouest;22/05/2014;5;0.0
grand_ouest;22/05/2014;6;0.108798
grand_ouest;22/05/2014;7;3.71316
grand_ouest;22/05/2014;8;18.9589
grand_ouest;22/05/2014;9;42.4853
grand_ouest;22/05/2014;10;54.6074
grand_ouest;22/05/2014;11;54.8288
grand_ouest;22/05/2014;12;65.946
grand_ouest;22/05/2014;13;71.7548
grand_ouest;22/05/2014;14;94.6794
grand_ouest;22/05/2014;15;104.656
grand_ouest;22/05/2014;16;100.203
grand_ouest;22/05/2014;17;85.0368
grand_ouest;22/05/2014;18;49.3967
grand_ouest;22/05/2014;19;25.3712
grand_ouest;22/05/2014;20;13.6515
grand_ouest;22/05/2014;21;4.14382
grand_ouest;22/05/2014;22;0.0
grand_ouest;22/05/2014;23;0.0
grand_ouest;22/05/2014;24;0.0
grand_ouest;23/05/2014;1;0.0
grand_ouest;23/05/2014;2;0.0
grand_ouest;23/05/2014;3;0.0
grand_ouest;23/05/2014;4;0.0
grand_ouest;23/05/2014;5;0.0
grand_ouest;23/05/2014;6;0.0
grand_ouest;23/05/2014;7;5.68603
grand_ouest;23/05/2014;8;25.0999
grand_ouest;23/05/2014;9;49.394
grand_ouest;23/05/2014;10;71.9017
grand_ouest;23/05/2014;11;100.585
grand_ouest;23/05/2014;12;110.6
grand_ouest;23/05/2014;13;107.772
grand_ouest;23/05/2014;14;121.294
grand_ouest;23/05/2014;15;139.64
grand_ouest;23/05/2014;16;105.691
grand_ouest;23/05/2014;17;72.2158
grand_ouest;23/05/2014;18;48.3838
grand_ouest;23/05/2014;19;24.421
grand_ouest;23/05/2014;20;14.0488
grand_ouest;23/05/2014;21;5.41314
grand_ouest;23/05/2014;22;0.0540081
grand_ouest;23/05/2014;23;0.0
grand_ouest;23/05/2014;24;0.0
grand_ouest;24/05/2014;1;0.0
grand_ouest;24/05/2014;2;0.0
grand_ouest;24/05/2014;3;0.0
grand_ouest;24/05/2014;4;0.0
grand_ouest;24/05/2014;5;0.0
grand_ouest;24/05/2014;6;0.0
grand_ouest;24/05/2014;7;6.14077
grand_ouest;24/05/2014;8;30.0721
grand_ouest;24/05/2014;9;53.919
grand_ouest;24/05/2014;10;70.9719
grand_ouest;24/05/2014;11;91.0913
grand_ouest;24/05/2014;12;126.866
grand_ouest;24/05/2014;13;141.898
grand_ouest;24/05/2014;14;136.195
grand_ouest;24/05/2014;15;127.528
grand_ouest;24/05/2014;16;107.439
grand_ouest;24/05/2014;17;81.3367
grand_ouest;24/05/2014;18;50.2868
grand_ouest;24/05/2014;19;20.248
grand_ouest;24/05/2014;20;12.4789
grand_ouest;24/05/2014;21;5.37726
grand_ouest;24/05/2014;22;0.274756
grand_ouest;24/05/2014;23;0.0
grand_ouest;24/05/2014;24;0.0
grand_ouest;25/05/2014;1;0.0
grand_ouest;25/05/2014;2;0.0
grand_ouest;25/05/2014;3;0.0
grand_ouest;25/05/2014;4;0.0
grand_ouest;25/05/2014;5;0.0
grand_ouest;25/05/2014;6;0.0250624
grand_ouest;25/05/2014;7;0.980571
grand_ouest;25/05/2014;8;3.6583
grand_ouest;25/05/2014;9;6.75003
grand_ouest;25/05/2014;10;11.2277
grand_ouest;25/05/2014;11;15.6029
grand_ouest;25/05/2014;12;19.7843
grand_ouest;25/05/2014;13;23.9808
grand_ouest;25/05/2014;14;22.0277
grand_ouest;25/05/2014;15;22.6366
grand_ouest;25/05/2014;16;26.3422
grand_ouest;25/05/2014;17;27.9612
grand_ouest;25/05/2014;18;25.3059
grand_ouest;25/05/2014;19;16.8142
grand_ouest;25/05/2014;20;8.47966
grand_ouest;25/05/2014;21;2.02637
grand_ouest;25/05/2014;22;0.100512
grand_ouest;25/05/2014;23;0.0
grand_ouest;25/05/2014;24;0.0
grand_ouest;26/05/2014;1;0.0
grand_ouest;26/05/2014;2;0.0
grand_ouest;26/05/2014;3;0.0
grand_ouest;26/05/2014;4;0.0
grand_ouest;26/05/2014;5;0.0
grand_ouest;26/05/2014;6;0.0496872
grand_ouest;26/05/2014;7;1.15069
grand_ouest;26/05/2014;8;4.31677
grand_ouest;26/05/2014;9;10.3824
grand_ouest;26/05/2014;10;16.4308
grand_ouest;26/05/2014;11;21.2323
grand_ouest;26/05/2014;12;25.4875
grand_ouest;26/05/2014;13;29.978
grand_ouest;26/05/2014;14;40.2457
grand_ouest;26/05/2014;15;56.9772
grand_ouest;26/05/2014;16;80.3286
