site_id;scenario;time_slot;cons (kW)
2;12;30;73.15748420972528
2;12;31;73.25926489612662
2;12;32;77.24107754356591
2;12;33;75.11319534282018
2;12;34;69.51335514801004
2;12;35;68.65820713796515
2;12;36;64.55273571265505
2;12;37;63.237196560383516
2;12;38;62.738756563427444
2;12;39;65.19481013621487
2;12;40;61.32238794612282
2;12;41;58.68179742789742
2;12;42;59.51696978920932
2;12;43;60.93143596377748
2;12;44;60.70124039266417
2;12;45;56.525378586104566
2;12;46;55.71779164447149
2;12;47;38.13826953808689
2;12;48;32.861844608477284
2;13;1;34.36192070618675
2;13;2;32.738185830606504
2;13;3;32.245453161859835
2;13;4;32.04664789589834
2;13;5;30.699718438475003
2;13;6;33.55528498592193
2;13;7;33.25089414808615
2;13;8;31.58720797503995
2;13;9;30.18986378510007
2;13;10;30.135644167110566
2;13;11;28.858153869568525
2;13;12;32.377672932044746
2;13;13;36.51929076934784
2;13;14;35.37021535651776
2;13;15;35.72692336960658
2;13;16;46.41770032722015
2;13;17;56.954379423179354
2;13;18;68.4993531694696
2;13;19;75.35670801308882
2;13;20;76.49722243360473
2;13;21;82.41381934403778
2;13;22;81.61003728787762
2;13;23;86.50882733429724
2;13;24;88.77749029754202
2;13;25;91.20595845065063
2;13;26;90.30420059356211
2;13;27;85.85914313979148
2;13;28;81.04025568830377
2;13;29;86.72760824899169
2;13;30;84.19926185221824
2;13;31;79.07693478426297
2;13;32;77.76139563199148
2;13;33;74.64234076554294
2;13;34;77.51978540445931
2;13;35;70.4759911726657
2;13;36;66.7529107373868
2;13;37;66.94886233924359
2;13;38;67.36739974126777
2;13;39;67.7554980595084
2;13;40;64.46617456814549
2;13;41;61.6838520660528
2;13;42;62.61224412145193
2;13;43;63.512099535803955
2;13;44;62.659805189863754
2;13;45;60.354044593257754
2;13;46;60.63845978236053
2;13;47;60.90955787230804
2;13;48;45.64435735484361
2;14;1;40.717981888745136
2;14;2;40.717030667376896
2;14;3;40.908226162392516
2;14;4;38.45978236055095
2;14;5;36.73712046267408
2;14;6;38.52351419222281
2;14;7;40.79693326230879
2;14;8;37.55231717525302
2;14;9;35.03348299216193
2;14;10;35.29221520432234
2;14;11;35.6061182558405
2;14;12;36.53926641808081
2;14;13;39.99505364888517
2;14;14;43.41754813180122
2;14;15;45.20394186134997
2;14;16;49.83448748192681
2;14;17;66.22973898485654
2;14;18;71.899018339548
2;14;19;77.45795601552395
2;14;20;78.01346929457422
2;14;21;80.1442051594247
2;14;22;79.89118027547369
2;14;23;80.84240164371053
2;14;24;86.62582756259033
2;14;25;85.51670344722622
2;14;26;77.41895593942618
2;14;27;77.08127235370216
2;14;28;76.91005250741951
2;14;29;75.84278213225782
2;14;30;75.92648961266265
2;14;31;75.64683053040102
2;14;32;75.88463587246027
2;14;33;70.84696750627806
2;14;34;70.02130735864853
2;14;35;67.51864393881742
2;14;36;63.768929305227914
2;14;37;65.07020013697587
2;14;38;61.418461304314725
2;14;39;62.264097100677276
2;14;40;61.93973061410852
2;14;41;60.72502092687011
2;14;42;60.555703523323956
2;14;43;58.10725972148239
2;14;44;56.37413438855491
2;14;45;55.55703523323947
2;14;46;52.1782969332623
2;14;47;45.477893615402174
2;14;48;40.34605433376455
2;15;1;41.49227608248991
2;15;2;40.903470055551324
2;15;3;41.003348299216185
2;15;4;41.257324404535424
2;15;5;38.8954417472034
2;15;6;37.939464272125406
2;15;7;37.72639068564036
2;15;8;37.859561677193525
2;15;9;37.74921999847805
2;15;10;37.601780686401334
2;15;11;37.23556045963014
2;15;12;37.61985389239783
2;15;13;41.960276995662426
2;15;14;40.988128757324404
2;15;15;44.00254927326687
2;15;16;53.205616010958046
2;15;17;65.64378662202269
2;15;18;73.35343581158206
2;15;19;78.04866448519898
2;15;20;82.07708697968194
2;15;21;82.27494102427515
2;15;22;84.53218933110112
2;15;23;85.9599726048246
2;15;24;84.67297009360018
2;15;25;87.87573244045353
2;15;26;88.29236739974125
2;15;27;86.19397306141082
2;15;28;84.92028764934176
2;15;29;86.25960733581918
2;15;30;83.85396849554829
2;15;31;83.62852903127613
2;15;32;82.33962407731525
2;15;33;80.38676660832508
2;15;34;76.40685640362224
2;15;35;71.36348070923063
2;15;36;69.43915988128757
2;15;37;67.2903508104406
2;15;38;62.94326915759836
2;15;39;64.96937067194273
2;15;40;65.70085990411688
2;15;41;60.75450878928545
2;15;42;61.648656875428046
2;15;43;62.075755269766375
2;15;44;60.472947264287335
2;15;45;55.57701088197243
2;15;46;54.43554524008825
2;15;47;51.53622250970245
2;15;48;44.6674530096644
2;16;1;43.74952438931588
2;16;2;42.46822920630089
2;16;3;42.8867666083251
2;16;4;42.35883874895365
2;16;5;37.00060878167567
2;16;6;37.12236511680999
2;16;7;36.54972985313142
2;16;8;35.59375237805341
2;16;9;35.70314283540065
2;16;10;35.28175176927174
2;16;11;35.19709306749868
2;16;12;35.783996651700775
2;16;13;40.074956243817056
2;16;14;39.12088121147552
2;16;15;40.642835400654434
2;16;16;47.60862948025264
2;16;17;54.510691728178955
2;16;18;61.343314816224016
2;16;19;67.59093676280344
2;16;20;70.38086903584203
2;16;21;69.53428201811121
2;16;22;72.99102047028386
2;16;23;71.78487177535956
2;16;24;71.53089567004031
2;16;25;69.87767293204472
2;16;26;71.7287497146336
2;16;27;69.73213606270451
2;16;28;68.10269385891483
2;16;29;65.83212845293356
2;16;30;65.75983562894757
2;16;31;65.13678563275245
2;16;32;65.09112700707706
2;16;33;62.822464043832284
2;16;34;52.74617609009968
2;16;35;50.192146716383824
2;16;36;48.52465565786469
2;16;37;48.75865611445096
2;16;38;48.041435202800415
2;16;39;49.470169697892096
2;16;40;50.96834335286509
2;16;41;52.12122365116812
2;16;42;50.7105623620729
2;16;43;49.36268168328132
2;16;44;46.532798112776796
2;16;45;47.542995205844285
2;16;46;46.62887147096873
2;16;47;44.123354387032954
2;16;48;38.70139258808309
2;17;1;39.537516170763254
2;17;2;38.628148542728844
2;17;3;39.09900312000608
2;17;4;39.36249143900768
2;17;5;39.23788143976865
2;17;6;38.382733429723764
2;17;7;37.974659462750175
2;17;8;37.27170687162315
2;17;9;36.51833954797959
2;17;10;36.10455825279658
2;17;11;35.517654668594446
2;17;12;36.028460543337644
2;17;13;35.33311772315654
2;17;14;32.638307586941636
2;17;15;31.72513507343429
2;17;16;31.154402252492204
2;17;17;31.63857392892473
2;17;18;31.78506201963321
2;17;19;33.5495776577125
2;17;20;34.58926261319534
2;17;21;33.88821246480481
2;17;22;33.85016361007534
2;17;23;35.41206909672018
2;17;24;37.909976409710076
2;17;25;37.19370671942775
2;17;26;36.99965756030743
2;17;27;36.76185221824823
2;17;28;40.6523476143368
2;17;29;42.699375998782415
2;17;30;41.916520812723526
2;17;31;41.07564112320218
2;17;32;41.70725211171143
2;17;33;42.04398447606727
2;17;34;40.42310326459172
2;17;35;40.91678715470663
2;17;36;43.95498820485504
2;17;37;43.063693782817126
2;17;38;43.17118179742789
2;17;39;42.53196103797276
2;17;40;45.38372269994674
2;17;41;47.15775055170838
2;17;42;44.411574461608716
2;17;43;43.469865307054256
2;17;44;43.80279278593715
2;17;45;44.43155011034167
2;17;46;41.23734875580244
2;17;47;28.30644547599117
2;17;48;27.068906475915078
2;18;1;27.59588311391827
2;18;2;28.64698272581996
2;18;3;28.596567993303392
2;18;4;28.657446160870553
2;18;5;29.03508104406057
2;18;6;29.63435050604976
2;18;7;30.343961646754437
2;18;8;30.583669431550106
2;18;9;30.536108363138265
2;18;10;30.117570961114062
2;18;11;29.163495928772537
2;18;12;30.31066889886613
2;18;13;30.675937904269077
2;18;14;29.027471273114674
2;18;15;28.285518605889955
2;18;16;28.57373868046572
2;18;17;29.45076478198005
2;18;18;29.090251883418297
2;18;19;27.027052735712648
2;18;20;27.749029754204383
2;18;21;30.078570885016358
2;18;22;30.048131801232795
2;18;23;30.447644775892236
2;18;24;31.838330416254472
2;18;25;31.71372041701545
2;18;26;32.062818659158346
2;18;27;34.92314131344646
2;18;28;34.65109200213074
2;18;29;34.92123887070999
2;18;30;37.08621870481697
2;18;31;37.348755802450334
2;18;32;37.028194201354545
2;18;33;37.971805798645455
2;18;34;39.66307739137051
2;18;35;41.43520280039571
2;18;36;43.252986835096266
2;18;37;42.37881439768662
2;18;38;41.54744692184765
2;18;39;43.80850011414656
2;18;40;45.55589376759758
2;18;41;47.928239859980195
2;18;42;48.31348451411611
2;18;43;48.93653451031123
2;18;44;49.614755345864076
2;18;45;49.622365116810016
2;18;46;50.68107449965756
2;18;47;47.47355604596301
2;18;48;47.34894604672398
2;19;1;45.4113081196256
2;19;2;45.1326002587322
2;19;3;45.779430789133244
2;19;4;46.53945666235446
2;19;5;45.023209801384986
2;19;6;43.254889277832746
2;19;7;44.0367932425234
2;19;8;43.6467924815463
2;19;9;43.108401187124265
2;19;10;41.9954721862872
2;19;11;41.631154402252484
2;19;12;41.49132486112169
2;19;13;40.745567308424015
2;19;14;38.94110037287877
2;19;15;38.45407503234153
2;19;16;43.328133323186954
2;19;17;45.40274712731146
2;19;18;47.95963016513203
2;19;19;47.72562970854576
2;19;20;48.18221596529944
2;19;21;52.1887603683129
2;19;22;51.4934175481318
2;19;23;50.74670877406591
2;19;24;49.6765847347995
2;19;25;49.43877939274029
2;19;26;52.59493189255004
2;19;27;52.176394490525816
2;19;28;52.41324861121681
2;19;29;52.10980899474927
2;19;30;50.910318849402636
2;19;31;50.06468305304009
2;19;32;49.79073129898789
2;19;33;49.127730005326846
2;19;34;47.870215356517775
2;19;35;47.7988737539
2;19;36;48.62833878700251
2;19;37;47.82741039494711
2;19;38;45.46743018035156
2;19;39;46.469066281104936
2;19;40;46.982725819952805
2;19;41;46.264553686934015
2;19;42;45.69857697283312
2;19;43;46.05908987139487
2;19;44;47.51350734342897
2;19;45;47.48592192375008
2;19;46;49.20002282931282
2;19;47;48.355338254318525
2;19;48;44.61133094893844
2;20;1;42.86203485275092
2;20;2;41.79381325622099
2;20;3;41.59786165436421
2;20;4;41.938398904192965
2;20;5;42.52149760292216
2;20;6;42.39403393957842
2;20;7;41.94600867513887
2;20;8;39.7144433452553
2;20;9;38.58724602389468
2;20;10;38.7042462521878
2;20;11;37.05482839966516
2;20;12;38.32566014762956
2;20;13;42.77452248687315
2;20;14;41.29347081652842
2;20;15;43.525987367780225
2;20;16;47.60958070162089
2;20;17;56.53013469294573
2;20;18;63.351343124571954
2;20;19;69.80823377216345
2;20;20;77.93451792101057
2;20;21;77.00327220150675
2;20;22;78.86861730461912
2;20;23;77.49124876341222
2;20;24;77.99349364584126
2;20;25;78.064835248459
2;20;26;77.20778479567764
2;20;27;83.97762727341907
2;20;28;81.2324024046876
2;20;29;80.85857240697052
2;20;30;81.18103645080281
2;20;31;80.91849935316947
2;20;32;76.15573396240774
2;20;33;75.30058595236281
2;20;34;70.31333231869719
2;20;35;68.02564492808767
2;20;36;65.74651852979223
2;20;37;63.36085533825428
2;20;38;62.77585419678867
2;20;39;64.76200441366714
2;20;40;61.567803059127925
2;20;41;61.503120006087805
2;20;42;62.66265885396849
2;20;43;62.22890191005249
2;20;44;59.243018035157135
2;20;45;57.93889353930447
2;20;46;55.25074195266723
2;20;47;52.93832280648352
2;20;48;52.13168708621869
2;21;1;50.623049996195114
2;21;2;50.66014762955635
2;21;3;52.06319914770565
2;21;4;51.57712502853664
2;21;5;48.29160642264668
2;21;6;42.82969332623088
2;21;7;41.954569667453
2;21;8;40.235712655049085
2;21;9;40.25188341830909
2;21;10;40.47732288258122
2;21;11;40.577201126246095
2;21;12;41.44661745681455
2;21;13;42.41781447378435
2;21;14;45.37706415036907
2;21;15;47.4136290997641
2;21;16;54.85503386348071
2;21;17;64.49566243056081
2;21;18;71.24172437409634
2;21;19;73.71775359561677
2;21;20;76.28795373259264
2;21;21;79.02081272353702
2;21;22;80.34396164675442
2;21;23;80.14135149531998
2;21;24;80.4894985160947
2;21;25;80.35062019633209
2;21;26;82.80001521954188
2;21;27;81.88303782056158
2;21;28;81.46640286127386
2;21;29;78.44912868122668
2;21;30;77.65390761738071
2;21;31;78.47481165816909
2;21;32;80.85191385739287
2;21;33;79.08073966973593
2;21;34;76.66939350125558
2;21;35;71.22745605357281
2;21;36;64.93988280952743
2;21;37;63.806026938589135
2;21;38;62.335438703295026
2;21;39;62.528536641047104
2;21;40;61.04082642112472
2;21;41;59.222091165055936
2;21;42;58.133893919793024
2;21;43;59.28392055399132
2;21;44;57.65542957156987
2;21;45;56.5425005707328
2;21;46;52.40183395479796
2;21;47;49.622365116810016
2;21;48;49.60524313218172
2;22;1;50.308195723308735
2;22;2;49.46731603378738
2;22;3;47.56297085457725
2;22;4;47.20816528422493
2;22;5;35.83726504832204
2;22;6;29.12069096720188
2;22;7;28.861958755041485
2;22;8;29.875009512213683
2;22;9;29.125447074043066
2;22;10;28.833422113994363
2;22;11;28.682177916444715
2;22;12;29.93113157293965
2;22;13;34.81184841336276
2;22;14;35.49958146259796
2;22;15;35.6555817669888
2;22;16;41.59310554752301
2;22;17;49.59477969713111
2;22;18;57.51940491591204
2;22;19;60.89433833041625
2;22;20;65.56007914161785
2;22;21;69.42394033939577
2;22;22;68.76854881668064
2;22;23;73.8937295487406
2;22;24;76.15573396240774
2;22;25;77.31907769576135
2;22;26;81.22764629784642
2;22;27;83.1434061334754
2;22;28;84.12792024960049
2;22;29;82.93603987519975
2;22;30;81.60813484514115
2;22;31;80.3049615706567
2;22;32;79.83410699337948
2;22;33;73.21931359866066
2;22;34;69.87957537478124
2;22;35;66.00620196332089
2;22;36;61.81226695076477
2;22;37;60.96853359713872
2;22;38;60.26843467011641
2;22;39;59.419945209649164
2;22;40;55.64169393501254
2;22;41;53.94566623544628
2;22;42;54.68761890267101
2;22;43;52.94212769195645
2;22;44;53.150445171600346
2;22;45;53.129518301499125
2;22;46;54.07788600563122
2;22;47;50.97214823833801
2;22;48;49.622365116810016
2;23;1;48.689216954569666
2;23;2;49.09919336427974
2;23;3;48.79765619054867
2;23;4;48.66733886310021
2;23;5;43.76189026710296
2;23;6;30.112814854272884
2;23;7;29.71139943687696
2;23;8;28.970397991020466
2;23;9;29.58774065900617
2;23;10;29.091203104786533
2;23;11;29.437447682824736
2;23;12;30.836694315501106
2;23;13;31.463549197169147
2;23;14;37.027242979986305
2;23;15;37.651244197549644
2;23;16;43.29103568982574
2;23;17;57.04950156000304
2;23;18;68.14645004185374
2;23;19;73.09660604215814
2;23;20;71.72779849326535
2;23;21;67.76310783045429
2;23;22;68.22064530857622
2;23;23;71.01152880298302
2;23;24;73.87755878548056
2;23;25;75.94551404002739
2;23;26;77.2068335743094
2;23;27;76.33361235826801
2;23;28;73.00719123354388
2;23;29;71.37204170154477
2;23;30;69.32786698120384
2;23;31;71.4937980366791
2;23;32;67.59949775511757
2;23;33;62.51902442736473
2;23;34;55.30781523476141
2;23;35;52.14500418537402
2;23;36;48.31728939958908
2;23;37;45.11357583136746
2;23;38;47.458336504071234
2;23;39;45.55304010349289
2;23;40;43.02469370671942
2;23;41;43.03801080587474
2;23;42;44.71025797123506
2;23;43;44.49908682748649
2;23;44;44.31264743931207
2;23;45;43.47842629936838
2;23;46;43.22825507952211
2;23;47;43.76379270983943
2;23;48;43.414694467696506
2;24;1;43.75808538163001
2;24;2;43.66201202343809
2;24;3;42.500570732820954
2;24;4;42.76881515866372
2;24;5;39.31207670649113
2;24;6;26.228026786393734
2;24;7;26.335514801004486
2;24;8;25.89605052887908
2;24;9;25.51556198158435
2;24;10;27.478882885625147
2;24;11;27.6767369302184
2;24;12;28.142835400654437
2;24;13;27.11646754432692
2;24;14;25.796172285214208
2;24;15;25.568830378205604
2;24;16;25.44517160033483
2;24;17;25.197854044593274
2;24;18;26.55144205159425
2;24;19;28.25412830073815
2;24;20;28.397762727341906
2;24;21;28.703104786545925
2;24;22;29.30332546990336
2;24;23;30.384864165588603
2;24;24;34.08987139487101
2;24;25;35.73453314055246
2;24;26;34.16216421885701
2;24;27;33.360284605433364
2;24;28;32.6658930066205
2;24;29;34.0480176546686
2;24;30;34.51031123963168
2;24;31;33.59808994749259
2;24;32;33.22901605661669
2;24;33;31.863062171828627
2;24;34;30.117570961114062
2;24;35;30.227912639829544
2;24;36;30.416254470740423
2;24;37;29.075983562894752
2;24;38;29.99200974050681
2;24;39;30.56749866829008
2;24;40;31.300890343200678
2;24;41;32.58503919032037
2;24;42;34.385701240392656
2;24;43;33.8701392588083
2;24;44;34.16216421885701
2;24;45;34.28867666083252
2;24;46;32.820942089643104
2;24;47;25.05517083935773
2;24;48;22.250019024427367
2;25;1;22.01126246099992
2;25;2;23.09850848489461
2;25;3;22.18438475001902
2;25;4;21.697359409481773
2;25;5;21.70021307358648
2;25;6;22.550604976790193
2;25;7;21.901872003652684
2;25;8;21.74016437105243
2;25;9;21.43862719732136
2;25;10;21.573700631610983
2;25;11;22.5068487938513
2;25;12;21.649798341069925
2;25;13;22.017921010577584
2;25;14;21.331139182710597
2;25;15;21.18940719884331
2;25;16;21.083821626969023
2;25;17;21.12091926033027
2;25;18;21.707822844532384
2;25;19;22.136823681607183
2;25;20;21.606042158131032
2;25;21;22.3337265048322
2;25;22;23.15653298835705
2;25;23;23.001483905334446
2;25;24;22.94250818050377
2;25;25;23.9327296248383
2;25;26;23.829046495700474
2;25;27;24.84685335971386
2;25;28;24.199071607944607
2;25;29;26.48105167034472
2;25;30;28.684080359181184
2;25;31;27.964005783425925
2;25;32;28.128567080130885
2;25;33;27.706224792633748
2;25;34;28.913324708926265
2;25;35;29.077886005631225
2;25;36;27.575907465185285
2;25;37;26.024465413591045
2;25;38;25.74290388859294
2;25;39;26.308880602693858
2;25;40;28.247469751160484
2;25;41;32.25972148238337
2;25;42;32.01525759074652
2;25;43;31.8212084316262
2;25;44;32.52416102275322
2;25;45;31.7384521725896
2;25;46;29.83981432158892
2;25;47;29.124495852674823
2;25;48;27.9145422722776
2;26;1;28.39871394871015
2;26;2;27.368541206909665
2;26;3;26.830149912487627
2;26;4;27.216345787991777
2;26;5;26.693174035461535
2;26;6;26.67319838672856
2;26;7;26.913857392892474
2;26;8;27.151662734951675
2;26;9;26.583783578114296
2;26;10;28.172323263069778
2;26;11;27.12312609390457
2;26;12;27.278175176927174
2;26;13;29.485008751236595
2;26;14;33.52960200897952
2;26;15;32.797161555437185
2;26;16;40.967201887223176
2;26;17;53.59276310783046
2;26;18;55.32683966212615
2;26;19;58.90818811353778
2;26;20;66.39430028156154
2;26;21;66.39144661745681
2;26;22;65.47922532531771
2;26;23;69.3545011795145
2;26;24;67.57857088501636
2;26;25;66.12986074119169
2;26;26;68.99493950232099
2;26;27;69.5666235446313
2;26;28;72.42979986302412
2;26;29;69.19374476828246
2;26;30;68.00852294345941
2;26;31;69.03489079978692
2;26;32;64.40910128605128
2;26;33;63.950612586561164
2;26;34;60.44250818050377
2;26;35;55.62932805722547
2;26;36;54.96442432082794
2;26;37;52.87649341754817
2;26;38;51.06822159652995
2;26;39;50.69534282018111
2;26;40;46.76299368389011
2;26;41;44.565672323263065
2;26;42;50.73909900312
2;26;43;53.62129974887753
2;26;44;52.27817517692714
2;26;45;51.40400273951756
2;26;46;48.60836313826953
2;26;47;43.472718971158976
2;26;48;36.37660756411233
2;27;1;36.8465109200213
2;27;2;28.252225858001665
2;27;3;24.57195038429342
2;27;4;26.07583136747584
2;27;5;25.760025873221213
2;27;6;25.652537858610447
2;27;7;25.57739137051975
2;27;8;25.448025264439536
2;27;9;25.329122593409934
2;27;10;25.621147553458645
2;27;11;25.416634959287723
2;27;12;24.965756030743492
2;27;13;26.012099535803962
2;27;14;30.58462065291835
2;27;15;32.082794307891334
2;27;16;41.06517768815158
2;27;17;53.28266494178526
2;27;18;65.89871394871012
2;27;19;68.96640286127388
2;27;20;70.98299216193593
2;27;21;71.4272125409025
2;27;22;71.5147249067803
2;27;23;70.68716231641426
2;27;24;73.55699718438474
2;27;25;74.38836466022373
2;27;26;75.76383075869414
2;27;27;75.35004946351116
2;27;28;74.34936458412601
2;27;29;72.64953199908682
2;27;30;73.58838748953654
2;27;31;75.31770793699108
2;27;32;72.51160490069249
2;27;33;70.14401491515105
2;27;34;69.35545240088274
2;27;35;64.23312533292747
2;27;36;61.62868122669508
2;27;37;59.25728635568066
2;27;38;60.08484894604672
2;27;39;62.182292063008894
2;27;40;62.432463282855196
2;27;41;59.79187276462979
2;27;42;57.66779544935695
2;27;43;54.41366714861882
2;27;44;55.4257666844228
2;27;45;55.24883950993074
2;27;46;54.57917966669204
2;27;47;48.02336199680391
2;27;48;36.01609466555057
2;28;1;33.96050528879081
2;28;2;32.03428201811124
2;28;3;30.98318240620957
2;28;4;29.414618369987064
2;28;5;25.94836770413209
2;28;6;26.521002967810652
2;28;7;26.04444106232401
2;28;8;25.241610227532153
2;28;9;26.054904497374626
2;28;10;25.136975877026092
2;28;11;25.967392131496837
2;28;12;25.49463511148313
2;28;13;27.2429799863024
2;28;14;30.799596682139864
2;28;15;31.348451411612505
2;28;16;36.78373030971767
2;28;17;48.219313598660676
2;28;18;58.06255231717527
2;28;19;68.4118408035918
2;28;20;73.40194810136215
2;28;21;73.44665550566927
2;28;22;75.78000152195418
2;28;23;75.61924511072216
2;28;24;76.92336960657482
2;28;25;79.22056921086677
2;28;26;80.76915759835629
2;28;27;82.96172285214215
2;28;28;77.42846815310858
2;28;29;77.21444334525529
2;28;30;74.9952438931588
2;28;31;75.96644091012858
2;28;32;77.04797960581386
2;28;33;75.31485427288638
2;28;34;71.97987215584813
2;28;35;67.45396088577736
2;28;36;63.94871014382466
2;28;37;60.8819724526292
2;28;38;62.64553686934023
2;28;39;61.48885168556428
2;28;40;58.87965147249068
2;28;41;58.27182101818735
2;28;42;60.13526367856328
2;28;43;60.490069248915596
2;28;44;61.25865611445097
2;28;45;63.39319686477436
2;28;46;62.328780153717375
2;28;47;57.01716003348297
2;28;48;40.52773761509778
2;29;1;39.40624762194657
2;29;2;38.6547827410395
2;29;3;32.059013773685415
2;29;4;34.994482916064214
2;29;5;36.00753367323643
2;29;6;34.522677117418766
2;29;7;34.29343276767369
2;29;8;34.015676128148534
2;29;9;33.0406742257058
2;29;10;33.089186515485885
2;29;11;33.278479567765004
2;29;12;32.887527585419676
2;29;13;35.34072749410243
2;29;14;39.170344722623845
2;29;15;38.448367704132096
2;29;16;46.12852903127615
2;29;17;52.632980747279525
2;29;18;59.94692184765239
2;29;19;62.520926870101206
2;29;20;64.32824746975116
2;29;21;66.59976409710066
2;29;22;67.2484970702382
2;29;23;72.79031276158585
2;29;24;73.43809451335515
2;29;25;75.90556274256143
2;29;26;80.13183928163762
2;29;27;75.75717220911649
2;29;28;77.1735408264211
2;29;29;76.84346701164294
2;29;30;74.30751084392358
2;29;31;74.64043832280646
2;29;32;74.23616924130584
2;29;33;70.78323567460619
2;29;34;70.08694163305684
2;29;35;64.82383380260252
2;29;36;63.004147325165505
2;29;37;65.26329807472794
2;29;38;64.19793014230271
2;29;39;66.0737386804657
2;29;40;62.830073814778125
2;29;41;65.43451792101057
2;29;42;63.264781980062416
2;29;43;61.90168175937906
2;29;44;61.80180351571416
2;29;45;63.01936686705729
2;29;46;57.334867970474086
2;29;47;43.25964538467392
2;29;48;41.14127539761053
2;30;1;38.19439159881286
2;30;2;36.81321817213302
2;30;3;37.601780686401334
2;30;4;34.75762879537326
2;30;5;29.66003348299216
2;30;6;29.769423940339397
2;30;7;30.30305912792025
2;30;8;29.00844684574994
2;30;9;28.856251426832046
2;30;10;28.934251579027467
2;30;11;28.823909900312
2;30;12;29.392740278517618
2;30;13;31.413134464652607
2;30;14;32.70869796819114
2;30;15;33.65230956548207
2;30;16;38.96202724297997
2;30;17;48.83950993075108
2;30;18;58.97667605205083
2;30;19;63.36656266646373
2;30;20;69.27174492047784
2;30;21;71.58606650939807
2;30;22;74.29894985160948
2;30;23;73.28494787306899
2;30;24;72.67045886918804
2;30;25;69.41252568297692
2;30;26;69.5076478198006
2;30;27;68.02184004261471
2;30;28;68.85415873982194
2;30;29;70.77752834639678
2;30;30;69.58279430789133
2;30;31;67.39974126778785
2;30;32;66.34673921314969
2;30;33;62.12902366638764
2;30;34;57.973137508560974
2;30;35;51.67224716536032
2;30;36;49.91439007685869
2;30;37;51.81493037059585
2;30;38;51.43919793014229
2;30;39;52.72049311315729
2;30;40;47.81980062400121
2;30;41;44.74259949775511
2;30;42;44.59135530020545
2;30;43;44.92618522182482
2;30;44;48.375313903051506
2;30;45;46.94562818659161
2;30;46;44.887185145727116
2;30;47;40.31751769271745
2;30;48;32.90655201278442
3;1;1;48.98504351910291
3;1;2;61.16598905050565
3;1;3;61.731076895979804
3;1;4;55.429980478783506
3;1;5;58.16148302534824
3;1;6;62.55595837430834
3;1;7;60.104798109524324
3;1;8;59.61603381720509
3;1;9;48.004579413189305
3;1;10;50.20328484830693
3;1;11;63.39845298028798
3;1;12;52.252278698389894
3;1;13;48.800105678765895
3;1;14;62.80694544333711
3;1;15;59.97416741277834
3;1;16;66.28994143635056
3;1;17;71.29353744991265
3;1;18;67.71073373354274
3;1;19;68.03217331317609
3;1;20;69.32086715298472
3;1;21;69.11831618499656
3;1;22;68.82769957875269
3;1;23;70.94274265752742
3;1;24;70.32334766846222
3;1;25;72.55581159824459
3;1;26;71.11153513085087
3;1;27;71.38894189135637
3;1;28;71.7162525135401
3;1;29;71.26711775843597
3;1;30;69.94760094523784
3;1;31;73.49224288503028
3;1;32;75.27263653843329
3;1;33;72.85670252895156
3;1;34;75.13466703849937
3;1;35;72.54406951314381
3;1;36;74.48738459731987
3;1;37;72.18300039629534
3;1;38;75.16695777252646
3;1;39;72.37527703982032
3;1;40;73.37188651274752
3;1;41;67.27334106353938
3;1;42;53.01844975121458
3;1;43;49.93321689098943
3;1;44;50.11668697068883
3;1;45;49.75268233256521
3;1;46;49.97431418884209
3;1;47;48.24529215775492
3;1;48;48.22914679074135
3;2;1;48.101451615270584
3;2;2;53.97542968692665
3;2;3;60.678692518824015
3;2;4;57.88260850420513
3;2;5;57.16047027050829
3;2;6;60.505496763587814
3;2;7;60.78730680600608
3;2;8;59.26670678545742
3;2;9;48.89551012020959
3;2;10;49.95963658246613
3;2;11;61.873449677826535
3;2;12;57.97801294564882
3;2;13;49.481146614610104
3;2;14;60.898856614463334
3;2;15;64.49046689465881
3;2;16;64.61522654885441
3;2;17;69.35462564764939
3;2;18;67.44066577622522
3;2;19;68.03804435572647
3;2;20;70.12519998238686
3;2;21;68.94218490848513
3;2;22;70.52736639708796
3;2;23;72.17419383246981
3;2;24;71.20253629038177
3;2;25;74.43748073564166
3;2;26;72.63653843331231
3;2;27;72.70992646519208
3;2;28;72.08025715166372
3;2;29;72.10667684314043
3;2;30;72.89633206616668
3;2;31;72.7554270449575
3;2;32;73.12236720435632
3;2;33;73.6536965551658
3;2;34;73.30290176278055
3;2;35;72.15511294418107
3;2;36;72.93889712465692
3;2;37;72.89339654489149
3;2;38;73.48196856056715
3;2;39;73.73735891150874
3;2;40;73.38362859784827
3;2;41;54.29393374528483
3;2;42;52.27282734731621
3;2;43;50.83148640119769
3;2;44;50.2135591727701
3;2;45;50.15484874726629
3;2;46;50.66416168851187
3;2;47;50.09760608240009
3;2;48;46.14345892471857
3;3;1;50.188607241930995
3;3;2;46.303444834216435
3;3;3;47.351425929459424
3;3;4;60.64346626352174
3;3;5;59.65272783314497
3;3;6;54.45538741542031
3;3;7;55.90847044663956
3;3;8;46.84798403076426
3;3;9;51.65783564016382
3;3;10;61.48742863013901
3;3;11;50.018347007969936
3;3;12;49.97871747075489
3;3;13;61.11168190691464
3;3;14;58.39779248800107
3;3;15;63.7037471929078
3;3;16;67.58303855807198
3;3;17;70.58754458322936
3;3;18;66.93869163816767
3;3;19;68.26114397264095
3;3;20;70.41288106735553
